title,date,author
ထန်တလန်မြို့ တိုက်ပွဲတွင် စစ်တပ်ဘက်မှ ဗိုလ်မှူး ကျော်စိုးမင်း အပါအဝင် စစ်သား ၃၇ ဦးသေဆုံးပြီး စစ်သည် ၁၄ ဦး လက်နက်နှင့်အတူ ပျောက်ဆုံးနေ,"August 30, 2023",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် ဆန့်ကျင်ရေး ဆန္ဒပြ,"August 29, 2023",Yangon Khit Thit News Agency -
ရွှေရေကြည် သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 29, 2023",Yangon Khit Thit News Agency -
ယင်းမာပင်မြို့နယ်တွင် စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 29, 2023",Yangon Khit Thit News Agency -
အာဏာရှင်မလိုလား မြတ်ဗုဒ္ဓ သားတော်များ သပိတ် အင်အားစုမှ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"August 29, 2023",Yangon Khit Thit News Agency -
မူဆယ်မြို့နယ်ရှိ တရုတ်-မြန်မာ နယ်စပ်အနီး စစ်တပ်နှင့် TNAL တို့ တိုက်ပွဲပြင်းထန်စွာ ဖြစ်ပွားပြီး စစ်တပ်ဘက်မှ ထိခိုက်သေဆုံးမှုရှိ,"August 29, 2023",Yangon Khit Thit News Agency -
ရွှေနွယ်သွေး လူထု သပိတ်စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 29, 2023",Yangon Khit Thit News Agency -
ထန်တလန်မြို့ တိုက်ပွဲတွင် စစ်တပ်ဘက်မှ ၂၈ ဦးသေဆုံးပြီး RPG အပါအဝင် လက်နက် ၅ လက် သိမ်းဆည်းရရှိ၊ ချင်းတော်လှန်ရေးရဲဘော် ၁၁ ဦးကျဆုံး,"August 29, 2023",Yangon Khit Thit News Agency -
အင်းတော်မြို့နယ်၊ မော်တိတ်ဒေသ ၂ ရက်အကြာ တိုက်ပွဲတွင် စစ်သား ၈ ဦးသေဆုံးပြီး ABSDF ရဲဘော်တစ် ဦးကျဆုံး,"August 29, 2023",Yangon Khit Thit News Agency -
ခင်ဦးတွင် ကောက်စိုက်တောင်သူများမှ စစ်အာဏာရှင်ကို ကြွေးကြော်ဆန္ဒပြ,"August 29, 2023",Yangon Khit Thit News Agency -
နိုင်ငံအနှံ့ တိုက်ပွဲများတွင် အကြမ်းဖက်စစ်ကောင်စီက အရှုံးနှင့် ရင်ဆိုင်နေရပြီး မကြာမီ နေပြည်တော်တွင် PDF အလံစိုက်ထူမည်ဟု NUG ဒုအတွင်းဝန် ပြောဆို,"August 29, 2023",Yangon Khit Thit News Agency -
ကော့ကရိတ်တွင် အရပ်ဝတ်ဖြင့် သွားလာနေသော ခမရ ၃၅၀ မှ တပ်ထောက် ဗိုလ်ကြီးရဲမင်းထွန်းကို ဖမ်းဆီးရမိ၊ ရေးမြို့တွင် တိုက်ပွဲဖြစ်ပြီး စစ်တပ်ဘက်မှ ၉ ဦးသေဆုံး,"August 28, 2023",Yangon Khit Thit News Agency -
ယင်းမာပင်မြောက်ခြမ်း သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
ဇေယျာတိုင်းရဲ့ ၅/ သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် ဆန့်ကျင်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
အားမာန်သစ် သပိတ်စစ်ကြောင်းက ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
လောင်းလုံးတွင် အမျိုးသမီးများ ဦးဆောင်ကာ စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
ယင်းမာပင်မြို့နယ်တွင် စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
မြိုင်မြို့နယ်တွင် စစ်အာဏာရှင် တော်လှန်ရေး လူထုဟောပြောပွဲ ပြုလုပ်,"August 28, 2023",Yangon Khit Thit News Agency -
အာဏာရှင် မလိုလား မြတ်ဗုဒ္ဓသားတော်များ သပိတ် အင်အားစုမှ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"August 28, 2023",Yangon Khit Thit News Agency -
မင်းတပ်မြို့၌ ဖြစ်ပွားခဲ့သော တိုက်ပွဲများအတွင်း စစ်သား ၂ ဦးသေဆုံးပြီး ကား ၁ စီး သိမ်းဆည်းရရှိ၊ ပေါင်မြို့နယ် ထွေအုပ်ရုံးရှိ ဝန်ထမ်းအိမ်ယာကို ဒရုန်းဖြင့် ဗုံးကျဲ တိုက်ခိုက်,"August 28, 2023",Yangon Khit Thit News Agency -
မြန်မာရေတပ်ကို ဒေါ်လာ၂သန်းတန် ဆိုနာစနစ် တရားမဝင် ရောင်းချခဲ့ကြောင်း စင်ကာပူ နိုင်ငံသားနှစ်ဦး တရားရုံးမှာဝန်ခံ,"August 28, 2023",Yangon Khit Thit News Agency -
ရွာပေါင်းစုံ သပိတ် စစ်ကြောင်းက ဖက်ဆစ် စစ်တပ် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
လားရှိုး-မူဆယ် နယ်စပ်တွင် စစ်တပ်နှင့် TNLA တို့ တိုက်ပွဲပြင်းထန်နေပြီး စစ်တပ်က လက်နက်ကြီး များဖြင့် ပစ်ခတ်နေ,"August 28, 2023",Yangon Khit Thit News Agency -
အကြမ်းဖက်စစ်အုပ်စုက တီမောသံရုံးယာယီတာဝန်ခံကို မြန်မာနိုင်ငံမှ နှင်ထုတ်မှု ဥပဒေမဲ့ ပြုကျင့်မှုဟု NUG က ကြေညာ၊ တီမောနိုင်ငံကဲ့သို့ နိုင်ငံတကာ အနေဖြင့် မြန်မာ ပြည်သူများ ဘက်မှ ရပ်တည်ကြရန် ပန်ကြား,"August 28, 2023",Yangon Khit Thit News Agency -
ပြည်သူ့အားမာန် သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 28, 2023",Yangon Khit Thit News Agency -
ကျိုက်ထိုမြို့နယ်၊ အင်္ဂဘိုကျေးရွာအနီးတွင် တိုက်ပွဲဖြစ်ပြီး ၁၀ ဦး ထက်မနည်း သေဆုံး,"August 28, 2023",Yangon Khit Thit News Agency -
NUG နှင့် ဆက်ဆံရေး ထူထောင်မှုကြောင့် တီမောနိုင်ငံ သံတမန်များကို စစ်ကောင်စီက မြန်မာ နိုင်ငံမှ နှင်ထုတ်မှု တီမော အစိုးရရှုတ်ချ,"August 28, 2023",Yangon Khit Thit News Agency -
မြိုင်မြို့နယ်တွင် စစ်အာဏာရှင် တော်လှန်ရေး လူထုဟောပြောပွဲ ပြုလုပ်,"August 27, 2023",Yangon Khit Thit News Agency -
ချင်းတွင်းမြစ်ကမ်းဘေး သပိတ် စစ်ကြောင်းက စစ်တပ် ထုတ်ကုန် မသုံးစွဲရေး ချီတက် ဆန္ဒပြ,"August 27, 2023",Yangon Khit Thit News Agency -
ယင်းမာပင်မြို့နယ်တွင် စစ်အာဏာရှင် တော်လှန်ရေး ချီတက် ဆန္ဒပြ,"August 27, 2023",Yangon Khit Thit News Agency -
ကယ်တင်ရှင်မရှာ ဒို့ကျေးရွာ သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ဆန္ဒပြ,"August 27, 2023",Yangon Khit Thit News Agency -
အာဏာရှင် မလိုလား မြတ်ဗုဒ္ဓသားတော်များ သပိတ် အင်အားစုမှ စစ်အာဏာရှင် တော်လှန်ရေး လှုပ်ရှားမှု ပြုလုပ်,"August 27, 2023",Yangon Khit Thit News Agency -
ထိုင်းနိုင်ငံ၊ ချာချင်စောင်မြို့နယ်တွင် နွေဦးတော်လှန်ရေး ရန်ပုံငွေ ဘောလုံးပြိုင်ပွဲ ပြုလုပ်,"August 27, 2023",Yangon Khit Thit News Agency -
ရွာပေါင်းစုံ သပိတ် စစ်ကြောင်းက စစ်အာဏာရှင် တော်လှန်ရေး ဆန္ဒပြ,"August 27, 2023",Yangon Khit Thit News Agency -
